city,ZipCode,Price,HospitalDistance,Bank/ATM,SchoolDistance,SoldDate,BiddedDate,DistToTown,isfloodedArea,IsTsunmaiAlertedArea,Latitude,Longtitude
Kollupitiya,300,19295212.83,2.6489,2.85,2.82,10/16/2012,1/5/2013,2.7,0,0,6.900556,79.853333
Kollupitiya,300,19056511.08,2.6496,2.85,2.83,10/15/2012,2/10/2018,2.7,1,0,6.900556,79.853333
Kollupitiya,300,18954584.85,2.6513,2.85,2.83,10/15/2012,,2.71,1,0,6.900556,79.853333
Kollupitiya,300,18908805.96,2.6527,2.85,2.83,10/13/2012,1/10/2014,2.71,1,0,6.900556,79.853333
Kollupitiya,300,18874923.53,2.6615,2.86,2.83,10/11/2012,3/1/2014,2.71,1,0,6.900556,79.853333
Kollupitiya,300,18869572.06,2.6631,2.86,2.83,10/7/2012,,2.71,1,0,6.900556,79.853333
Borella,800,18833125.43,2.6645,2.86,2.84,10/7/2012,9/21/2017,2.71,0,0,6.914722,79.877778
Borella,800,18755117.48,2.668,2.86,2.85,10/5/2012,3/31/2016,2.71,1,0,6.914722,79.877778
Borella,800,18595846.99,2.6696,2.87,2.85,10/4/2012,12/7/2015,2.71,0,0,6.914722,79.877778
Borella,800,18385359.32,2.6742,2.87,2.86,10/4/2012,,2.72,1,0,6.914722,79.877778
Borella,800,18380033.79,2.6753,2.87,2.86,10/3/2012,3/28/2014,2.72,1,0,6.914722,79.877778
Borella,800,18377676.02,2.6807,2.87,2.86,10/2/2012,5/28/2013,2.72,1,0,6.914722,79.877778
Borella,800,18292326.54,2.6826,2.87,2.87,9/30/2012,12/29/2016,2.72,1,0,6.914722,79.877778
Borella,800,18215170.05,2.6843,2.88,2.87,9/26/2012,8/29/2014,2.72,1,0,6.914722,79.877778
Borella,800,18213496.05,2.6847,2.89,2.87,9/21/2012,9/18/2013,2.72,0,0,6.914722,79.877778
Borella,800,18154593.09,2.6858,2.89,2.88,9/21/2012,,2.73,0,0,6.914722,79.877778
Borella,800,18102608.31,2.6865,2.9,2.88,9/19/2012,,2.73,1,0,6.914722,79.877778
Borella,800,18013486.3,2.6869,2.9,2.88,9/18/2012,10/27/2013,2.73,1,0,6.914722,79.877778
Borella,800,17923024.55,2.6874,2.9,2.89,9/16/2012,3/4/2014,2.73,1,0,6.914722,79.877778
Borella,800,17571382.84,2.6883,2.9,2.89,9/14/2012,3/3/2018,2.73,1,0,6.914722,79.877778
Borella,800,17458124.48,2.6919,2.9,2.89,9/6/2012,4/13/2018,2.75,0,0,6.914722,79.877778
Borella,800,17249592.91,2.6975,2.91,2.9,9/2/2012,9/23/2016,2.75,0,0,6.914722,79.877778
Borella,800,17078503.64,2.7022,2.91,2.91,8/31/2012,5/10/2015,2.76,1,0,6.914722,79.877778
Borella,800,16993344.71,2.7046,2.91,2.91,8/29/2012,12/9/2014,2.76,1,0,6.914722,79.877778
Borella,800,16949513.73,2.7054,2.92,2.91,8/25/2012,8/3/2014,2.76,0,0,6.914722,79.877778
Bambalapittiya,400,16779249.06,2.7064,2.92,2.92,8/22/2012,11/6/2016,2.77,1,0,6.888889,79.856667
Bambalapittiya,400,16669455.33,2.7074,2.92,2.92,8/21/2012,1/15/2015,2.77,1,0,6.888889,79.856667
Bambalapittiya,400,16641390.75,2.711,2.92,2.92,8/20/2012,9/13/2016,2.78,1,0,6.888889,79.856667
Bambalapittiya,400,16508661.08,2.7114,2.92,2.92,8/19/2012,10/6/2014,2.78,0,0,6.888889,79.856667
Bambalapittiya,400,16498808.97,2.7142,2.92,2.92,8/19/2012,8/24/2014,2.78,0,0,6.888889,79.856667
Bambalapittiya,400,16399038.77,2.7172,2.92,2.92,8/18/2012,10/7/2012,2.79,0,0,6.888889,79.856667
Bambalapittiya,400,16381598.47,2.7187,2.93,2.93,8/18/2012,8/9/2012,2.79,0,0,6.888889,79.856667
Bambalapittiya,400,16260812.13,2.7194,2.93,2.93,8/17/2012,3/17/2012,2.79,0,0,6.888889,79.856667
Bambalapittiya,400,16256903.77,2.7199,2.94,2.94,8/16/2012,6/12/2014,2.79,0,0,6.888889,79.856667
Bambalapittiya,400,16177033.69,2.7231,2.94,2.95,8/13/2012,10/13/2014,2.79,0,0,6.888889,79.856667
Bambalapittiya,400,16028245.71,2.724,2.94,2.95,8/13/2012,10/12/2015,2.79,0,0,6.888889,79.856667
Bambalapittiya,400,15944103.71,2.7259,2.95,2.95,8/12/2012,1/26/2016,2.8,1,0,6.888889,79.856667
Bambalapittiya,400,15941873.1,2.7293,2.95,2.96,8/10/2012,4/5/2017,2.8,0,0,6.888889,79.856667
Bambalapittiya,400,15882004.78,2.7343,2.95,2.96,8/6/2012,10/21/2016,2.8,0,0,6.888889,79.856667
Bambalapittiya,400,15769791.71,2.7398,2.95,2.97,8/5/2012,8/13/2016,2.81,0,0,6.888889,79.856667
Bambalapittiya,400,15716139.07,2.7444,2.95,2.97,8/2/2012,12/20/2016,2.81,1,0,6.888889,79.856667
Bambalapittiya,400,15705645,2.7461,2.96,2.97,7/29/2012,8/24/2014,2.81,1,0,6.888889,79.856667
Bambalapittiya,400,15603041.93,2.7472,2.96,2.97,7/28/2012,5/26/2013,2.81,1,0,6.888889,79.856667
Bambalapittiya,400,15591112.61,2.75,2.96,2.98,7/28/2012,2/15/2014,2.81,0,0,6.888889,79.856667
Bambalapittiya,400,15491846.87,2.7532,2.98,2.98,7/26/2012,2/28/2017,2.81,1,0,6.888889,79.856667
Bambalapittiya,400,15238086.22,2.7616,2.98,2.99,7/20/2012,,2.82,1,0,6.888889,79.856667
Havelock Town,400,15195840.15,2.7658,2.98,2.99,7/16/2012,4/6/2013,2.82,1,0,6.879444,79.865278
Havelock Town,500,15172327.4,2.7672,2.99,2.99,7/14/2012,5/28/2017,2.82,1,0,6.879444,79.865278
Havelock Town,500,15067688.88,2.7676,2.99,3,7/13/2012,12/1/2016,2.83,0,0,6.879444,79.865278
Havelock Town,500,15043998.96,2.7683,2.99,3,7/11/2012,7/26/2012,2.83,0,0,6.879444,79.865278
Havelock Town,500,15037065.21,2.7741,2.99,3.01,7/8/2012,9/15/2013,2.84,1,0,6.879444,79.865278
Havelock Town,500,14965410.87,2.7748,3.01,3.01,7/1/2012,11/21/2012,2.84,1,0,6.879444,79.865278
Havelock Town,500,14702755.39,2.7755,3.01,3.02,6/26/2012,3/29/2013,2.84,1,0,6.879444,79.865278
Havelock Town,500,14696486.46,2.7772,3.02,3.02,6/26/2012,5/9/2015,2.84,0,0,6.879444,79.865278
Havelock Town,500,14644331.52,2.7789,3.03,3.02,6/23/2012,,2.84,1,0,6.879444,79.865278
Havelock Town,500,14548566.98,2.7789,3.03,3.03,6/18/2012,,2.84,0,0,6.879444,79.865278
Havelock Town,500,14353647.65,2.779,3.03,3.04,6/18/2012,11/29/2012,2.84,0,0,6.879444,79.865278
Havelock Town,500,14349804.7,2.7795,3.03,3.04,6/10/2012,12/14/2014,2.85,0,0,6.879444,79.865278
Havelock Town,500,14344185.8,2.7824,3.04,3.04,6/7/2012,5/28/2013,2.86,1,0,6.879444,79.865278
Havelock Town,500,14340536.28,2.7835,3.04,3.04,6/6/2012,12/12/2012,2.86,1,0,6.879444,79.865278
Havelock Town,500,14075137.64,2.7897,3.04,3.04,5/30/2012,5/20/2014,2.86,0,0,6.879444,79.865278
Havelock Town,500,13991721.57,2.7999,3.04,3.04,5/25/2012,5/14/2012,2.86,0,0,6.879444,79.865278
Wellawatha,600,13774563.01,2.8014,3.04,3.05,5/25/2012,1/31/2012,2.86,1,0,6.874657,79.860483
Wellawatha,600,13762903.96,2.8024,3.04,3.05,5/22/2012,7/22/2012,2.86,1,0,6.874657,79.860483
Wellawatha,600,13757670.98,2.805,3.05,3.05,5/19/2012,6/23/2013,2.87,0,0,6.874657,79.860483
Wellawatha,600,13753948.1,2.8098,3.05,3.06,5/14/2012,11/11/2015,2.87,1,0,6.874657,79.860483
Wellawatha,600,13750732.99,2.812,3.05,3.07,5/12/2012,2/17/2016,2.87,0,0,6.874657,79.860483
Wellawatha,600,13582402.68,2.8181,3.05,3.07,5/7/2012,5/2/2017,2.87,1,0,6.874657,79.860483
Wellawatha,600,13492393.55,2.8219,3.05,3.08,5/6/2012,2/15/2013,2.87,0,0,6.874657,79.860483
Wellawatha,600,13491341.45,2.8251,3.06,3.09,5/3/2012,,2.88,1,0,6.874657,79.860483
Wellawatha,600,13422936.41,2.8268,3.06,3.09,5/1/2012,1/27/2016,2.88,0,0,6.874657,79.860483
Wellawatha,600,13421294.98,2.8314,3.06,3.09,4/30/2012,6/21/2012,2.89,0,0,6.874657,79.860483
Wellawatha,600,13377548.3,2.8342,3.07,3.09,4/27/2012,3/31/2016,2.89,1,0,6.874657,79.860483
Dehiwala,10350,13289171.4,2.8363,3.07,3.1,4/27/2012,4/2/2015,2.89,1,0,6.873056,6.873056
Dehiwala,10350,13231163.5,2.837,3.07,3.11,4/26/2012,,2.89,1,0,6.873056,6.873056
Dehiwala,10350,13075532.15,2.8393,3.08,3.11,4/26/2012,8/1/2016,2.9,0,0,6.873056,6.873056
Dehiwala,10350,13030474.64,2.8401,3.08,3.11,4/22/2012,3/6/2014,2.9,0,0,6.873056,6.873056
Dehiwala,10350,12855633.63,2.8411,3.08,3.12,4/15/2012,10/20/2012,2.9,1,0,6.873056,6.873056
Dehiwala,10350,12733008.86,2.8411,3.08,3.12,4/14/2012,11/29/2016,2.9,0,0,6.873056,6.873056
Dehiwala,10350,12581099.53,2.8444,3.09,3.12,4/11/2012,10/4/2015,2.9,0,0,6.873056,6.873056
Dehiwala,10350,12561334.41,2.8448,3.09,3.13,4/9/2012,12/8/2015,2.91,1,0,6.873056,6.873056
Dehiwala,10350,12463382.89,2.8463,3.1,3.14,4/8/2012,9/3/2013,2.91,0,0,6.873056,6.873056
Dehiwala,10350,12411648.41,2.8471,3.1,3.15,4/4/2012,3/29/2012,2.92,0,0,6.873056,6.873056
Dehiwala,10350,12403244.78,2.8494,3.12,3.15,4/4/2012,,2.92,0,0,6.873056,6.873056
Dehiwala,10350,12377887.23,2.8543,3.13,3.16,3/31/2012,8/20/2014,2.92,0,0,6.873056,6.873056
Dehiwala,10350,12295190.94,2.8572,3.13,3.16,3/29/2012,4/11/2014,2.92,0,0,6.873056,6.873056
Dehiwala,10350,12267132.13,2.86,3.13,3.16,3/22/2012,9/21/2012,2.92,1,0,6.873056,6.873056
Dehiwala,10350,12232078.77,2.8609,3.14,3.17,3/20/2012,4/9/2013,2.93,0,0,6.873056,6.873056
Dehiwala,10350,12208791.62,2.8612,3.14,3.18,3/19/2012,,2.93,1,0,6.873056,6.873056
Dehiwala,10350,12189118.57,2.8643,3.15,3.18,3/18/2012,11/8/2014,2.94,1,0,6.873056,6.873056
Dehiwala,10350,12187257.85,2.8683,3.15,3.18,3/15/2012,12/22/2013,2.94,1,0,6.873056,6.873056
Dehiwala,10350,12138885.24,2.8683,3.15,3.19,3/11/2012,,2.94,0,0,6.873056,6.873056
Dehiwala,10350,12124562.87,2.8691,3.16,3.19,3/8/2012,2/11/2013,2.94,0,0,6.873056,6.873056
Mountin Lavania,10370,12094362.51,2.877,3.16,3.19,3/5/2012,,2.95,1,0,6.873056,79.875833
Mountin Lavania,10370,12004306.43,2.8817,3.16,3.19,3/4/2012,6/7/2015,2.95,0,0,6.873056,79.875833
Mountin Lavania,10370,11969142.77,2.882,3.16,3.2,3/1/2012,12/8/2013,2.95,0,0,6.873056,79.875833
Mountin Lavania,10370,11675138.58,2.8855,3.16,3.2,3/1/2012,8/12/2017,2.95,0,0,6.873056,79.875833
Mountin Lavania,10370,11673615.53,2.8859,3.16,3.2,3/1/2012,1/14/2013,2.95,0,0,6.873056,79.875833
Mountin Lavania,10370,11611999.03,2.8874,3.17,3.21,2/22/2012,6/17/2012,2.95,0,0,6.873056,79.875833
Moutin Lavania,10370,11506876.99,2.8897,3.19,3.21,2/21/2012,9/3/2013,2.95,1,0,6.873056,79.875833
Moutin Lavania,10370,11441231.33,2.8898,3.19,3.22,2/16/2012,3/17/2013,2.96,1,0,6.873056,79.875833
Ratmalana,10390,11422302.92,2.8945,3.19,3.22,2/11/2012,9/4/2012,2.96,0,0,6.821944,79.886111
Ratmalana,10390,11365521.56,2.8987,3.2,3.22,2/10/2012,4/16/2016,2.96,0,0,6.821944,79.886111
Ratmalana,10390,11269085.82,2.9002,3.2,3.22,2/9/2012,4/25/2016,2.97,0,0,6.821944,79.886111
Ratmalana,10390,11247002.09,2.9052,3.2,3.22,2/9/2012,1/28/2017,2.97,0,0,6.821944,79.886111
Ratmalana,10390,11173886.57,2.9081,3.2,3.23,2/7/2012,8/2/2013,2.97,0,0,6.821944,79.886111
Ratmalana,10390,11105600.5,2.9137,3.2,3.23,2/7/2012,12/4/2017,2.97,0,0,6.821944,79.886111
Ratmalana,10390,11045569.17,2.9157,3.2,3.23,2/5/2012,4/18/2016,2.98,0,0,6.821944,79.886111
Ratmalana,10390,10935353.96,2.9179,3.21,3.24,1/30/2012,10/7/2017,2.98,0,0,6.821944,79.886111
Ratmalana,10390,10686930.3,2.9244,3.21,3.24,1/26/2012,10/19/2017,2.98,1,0,6.821944,79.886111
Moratuwa,10400,10682669.87,2.9379,3.22,3.24,1/24/2012,1/26/2018,2.98,1,0,6.799072,79.876678
Moratuwa,10400,10671085.6,2.9391,3.23,3.24,1/24/2012,4/29/2017,2.99,1,0,6.799072,79.876678
Moratuwa,10400,10665388.35,2.9396,3.23,3.24,1/20/2012,12/25/2017,2.99,1,0,6.799072,79.876678
Moratuwa,10400,10663210.52,2.9408,3.24,3.25,1/18/2012,1/14/2018,2.99,1,0,6.799072,79.876678
Moratuwa,10400,10527332.39,2.9412,3.24,3.25,1/16/2012,5/13/2015,3,0,0,6.799072,79.876678
Moratuwa,10400,10331176,2.9452,3.24,3.25,1/14/2012,8/19/2015,3,1,0,6.799072,79.876678
Moratuwa,10400,10071117.96,2.9499,3.24,3.25,1/12/2012,3/20/2018,3,0,0,6.799072,79.876678
